bankruptcy|negative|negative|
baptism|positive|positive|
barbarian|negative|negative|
barbarity|negative|negative|
bargain|positive|positive|
barrier|negative|negative|
bastard|negative|negative|
batons|neutral|neutral|
battering|negative|negative|
battle|neutral|negative|VH
battle-lines|negative|negative|
battlefield|neutral|negative|VH
battleground|neutral|negative|VH
beacon|positive|positive|
beast|negative|negative|
beat|neutral|negative|
beauty|positive|positive|
bedlam|negative|negative|
bedlamite|negative|negative|
beggar|negative|negative|
begging|negative|negative|
behalf|neutral|positive|VH
behead|negative|negative|
belief|neutral|neutral|
beliefs|neutral|neutral|
bellicose|negative|negative|
belligerence|negative|negative|
benefactor|positive|positive|
beneficiary|positive|positive|
benefit|positive|positive|
benefits|positive|positive|
benevolence|positive|positive|
bereavement|negative|negative|
bereft|negative|negative|
betrayal|negative|negative|
betrayals|negative|negative|
betrayer|negative|negative|
betrothal|positive|positive|
bewilderment|negative|negative|
bias|negative|negative|
biased|negative|negative|
biases|negative|negative|
bite|negative|negative|
bitterness|negative|negative|
blame|negative|negative|
blasphemy|negative|negative|
blast|negative|negative|
bleakness|negative|negative|
blemish|negative|negative|
bless|positive|positive|
blessing|positive|positive|
blind|negative|negative|
bliss|positive|positive|
block|negative|negative|
blood|negative|negative|
bloodshed|negative|negative|
blow|negative|negative|
blunder|negative|negative|
boldness|positive|positive|
bomb|negative|negative|
bombardment|negative|negative|
bondage|negative|negative|
bonkers|negative|negative|
bonus|positive|positive|
boom|positive|positive|
bore|negative|negative|
boredom|negative|negative|
bother|negative|negative|
bothersome|negative|negative|
bout|negative|negative|
boycott|negative|negative|
brag|both|both|
braggart|negative|negative|
bragger|negative|negative|
brains|positive|positive|
brashness|negative|negative|
brat|negative|negative|
bravado|negative|negative|
bravery|positive|positive|
brazenness|negative|negative|
breach|negative|negative|
breadwinner|positive|positive|
break-point|negative|negative|
breakthrough|positive|positive|
breakthroughs|positive|positive|
breathlessness|positive|positive|
brightness|positive|positive|
brilliance|positive|positive|
brimstone|negative|negative|
brotherhood|positive|positive|
bruise|negative|negative|
brutalising|negative|negative|
brutalities|negative|negative|
brutality|negative|negative|
brute|negative|negative|
bull|positive|positive|
bullet|negative|negative|
bullies|negative|negative|
bullish|positive|positive|
bully|negative|negative|
bum|negative|negative|
bunk|negative|negative|
burden|negative|negative|
burglar|negative|negative|
burglary|negative|negative|
burn|negative|negative|
busybody|negative|negative|
butchery|negative|negative|
buy|positive|positive|
calamities|negative|negative|
calamity|negative|negative|
calm|positive|positive|
calmness|positive|positive|
calumniation|negative|negative|
calumnies|negative|negative|
calumny|negative|negative|
cancellation|negative|negative|
cancer|negative|negative|
candor|positive|positive|
cannibal|negative|negative|
cannon|negative|negative|
capability|positive|positive|
capriciousness|negative|negative|
captivation|positive|positive|
care|positive|positive|
carelessness|negative|negative|
caress|positive|positive|
carnage|negative|negative|
cartoon|negative|negative|
casualty|negative|negative|
cataclysm|negative|negative|
catalyst|positive|positive|
catastrophe|negative|negative|
catastrophes|negative|negative|
catch|negative|negative|
celebration|positive|positive|
celebrity|neutral|positive|
censorship|negative|negative|
censure|negative|negative|
chagrin|negative|negative|
challenge|neutral|negative|
champ|positive|positive|
champion|positive|positive|
championship|neutral|positive|VH
chant|neutral|neutral|
chaos|negative|negative|
charge|negative|negative|
charisma|negative|negative|
charitable|positive|positive|
charity|positive|positive|
charm|positive|positive|
chase|negative|negative|
cheat|negative|negative|
cheater|negative|negative|
cheer|positive|positive|
cherub|positive|positive|
chivalry|positive|positive|
choke|negative|negative|
chore|negative|negative|
chum|positive|positive|
circle|neutral|negative|
civility|positive|positive|
civilization|positive|positive|
clamor|negative|negative|
clash|negative|negative|
classic|positive|positive|
clatter|negative|negative|
cleanliness|positive|positive|
clearer|positive|positive|
clearness|positive|positive|
clique|negative|negative|
closeness|positive|positive|
clout|positive|positive|
club|neutral|negative|VH
clutter|negative|negative|
co-operation|positive|positive|
coarseness|negative|negative|
cockiness|negative|negative|
coercion|negative|negative|
coexistence|positive|positive|
cognizance|neutral|neutral|
cognizant|neutral|neutral|
coherence|positive|positive|
cohesion|positive|positive|
cohort|positive|positive|
coincident|positive|positive|
cold|negative|negative|
collaboration|positive|positive|
colleague|positive|positive|
collision|negative|negative|
collusion|negative|negative|
colony|negative|negative|
combat|negative|negative|
comeback|positive|positive|
comedy|neutral|negative|
comfort|positive|positive|
comfortable|positive|positive|
comic|positive|positive|
commemoration|positive|positive|
commencement|positive|positive|
commendation|positive|positive|
comment|neutral|neutral|
commentator|neutral|neutral|
commiseration|negative|negative|
commission|positive|positive|
commitment|positive|positive|
common|positive|positive|
commoner|negative|negative|
commonplace|negative|negative|
commonsense|positive|positive|
commotion|negative|negative|
commune|positive|positive|
communicate|positive|positive|
communion|positive|positive|
community|positive|positive|
companion|positive|positive|
companionship|positive|positive|
company|neutral|positive|VH
compassion|positive|positive|
compatible|positive|positive|
compelling|positive|positive|
compensation|positive|positive|
competence|positive|positive|
competency|positive|positive|
competition|neutral|negative|VH
competitive|positive|positive|
competitor|negative|negative|
complacent|negative|negative|
complaining|negative|negative|
complaint|negative|negative|
complaints|negative|negative|
complement|positive|positive|
completeness|positive|positive|
completion|positive|positive|
complexity|negative|negative|
compliance|positive|positive|
compliant|positive|positive|
complication|negative|negative|
complicity|negative|negative|
composure|positive|positive|
comprehension|positive|positive|
compromise|positive|positive|
compromises|positive|positive|
compulsion|negative|negative|
comrades|positive|positive|
conceit|negative|negative|
conceivable|positive|positive|
concern|negative|negative|
concerning|neutral|neutral|
concerns|negative|negative|
concession|negative|negative|
concessions|negative|negative|
condemnation|negative|negative|
condescension|negative|negative|
condolence|negative|negative|
condolences|negative|negative|
conducive|positive|positive|
confederation|positive|positive|
confession|negative|negative|
confessions|negative|negative|
confidant|positive|positive|
confidence|positive|positive|
confinement|negative|negative|
confiscation|negative|negative|
conflict|negative|negative|
confrontation|negative|negative|
confusion|negative|negative|
confuse|negative
confusing|negative
congestion|negative|negative|
congratulation|positive|positive|
congratulations|positive|positive|
conjunction|positive|positive|
conqueror|positive|positive|
conquest|positive|positive|
conscience|positive|positive|
consciousness|neutral|neutral|
consensus|positive|positive|
consent|positive|positive|
consideration|neutral|neutral|
consistency|positive|positive|
conspicuous|negative|negative|
conspiracies|negative|negative|
conspiracy|negative|negative|
conspirator|negative|negative|
constancy|positive|positive|
consternation|negative|negative|
constitutions|neutral|neutral|
constraint|negative|negative|
constructive|positive|positive|
consultation|positive|positive|
contact|positive|positive|
contamination|negative|negative|
contempt|negative|negative|
contention|negative|negative|
contentious|negative|negative|
contentment|positive|positive|
continuity|positive|positive|
contortions|negative|negative|
contradiction|negative|negative|
contradictory|negative|negative|
contribution|positive|positive|
contributor|positive|positive|
controversial|negative|negative|
controversy|negative|negative|
convict|negative|negative|
conviction|positive|positive|
convincing|positive|positive|
coolness|negative|negative|
cooperation|positive|positive|
cooperative|positive|positive|
coordination|positive|positive|
coping|negative|negative|
cornerstone|positive|positive|
correction|positive|positive|
corrosion|negative|negative|
corruption|negative|negative|
costliness|negative|negative|
council|positive|positive|
counsel|positive|positive|
counteraction|negative|negative|
coupists|negative|negative|
courage|positive|positive|
courageousness|positive|positive|
courtesy|neutral|positive|
covenant|positive|positive|
coward|negative|negative|
crackdown|negative|negative|
craving|positive|positive|
craze|negative|negative|
craziness|negative|negative|
creativity|positive|positive|
credence|positive|positive|
credentials|neutral|positive|
credibility|positive|positive|
credit|positive|positive|
crime|negative|negative|
criminal|negative|negative|
crisis|negative|negative|
critic|negative|negative|
criticism|negative|negative|
criticisms|negative|negative|
critics|negative|negative|
crook|negative|negative|
cruelties|negative|negative|
cruelty|negative|negative|
crusade|positive|positive|
crusader|positive|positive|
culmination|positive|positive|
culprit|negative|negative|
cultivation|positive|positive|
cupid|positive|positive|
cuplrit|negative|negative|
cure|positive|positive|
cure-all|positive|positive|
curse|negative|negative|
curses|negative|negative|
cynicism|negative|negative|
damage|negative|negative|
damn|negative|negative|
dance|neutral|positive|
danger|negative|negative|
dangerousness|negative|negative|
darkness|negative|negative|
darling|positive|positive|
dastard|negative|negative|
daze|negative|negative|
deadlock|negative|negative|
deadweight|negative|negative|
deafness|negative|negative|
deal|neutral|positive|
dearth|negative|negative|
death|negative|negative|
debacle|negative|negative|
debasement|negative|negative|
debaser|negative|negative|
debaucher|negative|negative|
debauchery|negative|negative|
debility|negative|negative|
debtor|negative|negative|
decadence|negative|negative|
decay|negative|negative|
deceit|negative|negative|
deceiver|negative|negative|
deceivers|negative|negative|
decency|positive|positive|
deception|negative|negative|
deceptive|negative|negative|
decisiveness|positive|positive|
decline|negative|negative|
decoration|positive|positive|
decrease|negative|negative|
decrement|negative|negative|
decrepitude|negative|negative|
dedication|positive|positive|
deep|negative|negative|
deepening|negative|negative|
defamation|negative|negative|
defamations|negative|negative|
defeat|negative|negative|
defect|negative|negative|
defendant|negative|negative|
defender|positive|positive|
defense|positive|positive|
deference|positive|positive|
defiance|negative|negative|
deficiency|negative|negative|
deficit|negative|negative|
defiler|negative|negative|
definitive|positive|positive|
defrauding|negative|negative|
degeneration|negative|negative|
degradation|negative|negative|
dehumanization|negative|negative|
dejection|negative|negative|
delay|negative|negative|
delays|negative
delicacy|positive|positive|
delight|positive|positive|
delightfulness|positive|positive|
delinquency|negative|negative|
delirium|negative|negative|
deluge|negative|negative|
delusion|negative|negative|
delusions|negative|negative|
demand|both|both|
demands|both|both|
demise|negative|negative|
demolisher|negative|negative|
demon|negative|negative|
denial|negative|negative|
denunciation|negative|negative|
denunciations|negative|negative|
dependent|neutral|neutral|
depreciation|negative|negative|
depression|negative|negative|
derision|negative|negative|
desertion|negative|negative|
desire|positive|positive|
desolation|negative|negative|
despair|negative|negative|
desperation|negative|negative|
despise|negative
despoiler|negative|negative|
despondence|negative|negative|
despondency|negative|negative|
despot|negative|negative|
despotism|negative|negative|
destabilisation|negative|negative|
destinies|positive|positive|
destiny|positive|positive|
destitution|negative|negative|
destroyer|negative|negative|
destruction|negative|negative|
detachment|negative|negative|
deteriorating|negative|negative|
deterioration|negative|negative|
determination|positive|positive|
deterrent|negative|negative|
detraction|negative|negative|
detriment|negative|negative|
devastation|negative|negative|
deviate|negative|negative|
deviation|negative|negative|
devil|negative|negative|
devilment|negative|negative|
devilry|negative|negative|
deviousness|negative|negative|
devotee|positive|positive|
devotion|positive|positive|
dexterity|positive|positive|
dictator|negative|negative|
difference|neutral|neutral|
difficulties|negative|negative|
difficulty|negative|negative|
diffidence|negative|negative|
dig|negative|negative|
dignity|positive|positive|
dilemma|negative|negative|
diligence|positive|positive|
din|negative|negative|
diplomacy|neutral|neutral|
diplomatic|positive|positive|
direness|negative|negative|
dirt|negative|negative|
disaccord|negative|negative|
disadvantage|negative|negative|
disadvantageous|negative|negative|
disagreement|negative|negative|
disappointment|negative|negative|
disapprobation|negative|negative|
disapproval|negative|negative|
disarray|negative|negative|
disaster|negative|negative|
disavowal|negative|negative|
disbelief|negative|negative|
disbeliever|negative|negative|
discharge|negative|negative|
discomfititure|negative|negative|
discomfort|negative|negative|
disconsolation|negative|negative|
discontent|negative|negative|
discontinuity|negative|negative|
discord|negative|negative|
discordance|negative|negative|
discountenance|negative|negative|
discouragement|negative|negative|
discreet|positive|positive|
discretion|positive|positive|
discrimination|negative|negative|
disdain|negative|negative|
disease|negative|negative|
disgrace|negative|negative|
disguise|negative|negative|
disgust|negative|negative|
dishonest|negative|negative|
dishonesty|negative|negative|
dishonor|negative|negative|
disillusion|negative|negative|
disinclination|negative|negative|
disintegration|negative|negative|
disinterest|negative|negative|
disloyal|negative|negative|
dismalness|negative|negative|
dismay|negative|negative|
dismissive|negative|negative|
disobedience|negative|negative|
disorder|negative|negative|
dispensability|negative|negative|
displeasure|negative|negative|
disposal|negative|negative|
disposition|neutral|neutral|
dispute|negative|negative|
disquietude|negative|negative|
disregard|negative|negative|
disrepute|negative|negative|
disrespectablity|negative|negative|
disrespectfulness|negative|negative|
disrespecting|negative|negative|
disruption|negative|negative|
dissatisfaction|negative|negative|
dissembler|negative|negative|
dissension|negative|negative|
dissent|negative|negative|
dissenter|negative|negative|
dissention|negative|negative|
disservice|negative|negative|
dissidence|negative|negative|
dissident|negative|negative|
dissidents|negative|negative|
dissolution|negative|negative|
dissonance|negative|negative|
distaste|negative|negative|
distinction|positive|positive|
distinctive|positive|positive|
distortion|negative|negative|
distraction|negative|negative|
distraughtness|negative|negative|
distress|negative|negative|
disturbance|negative|negative|
disturbed-let|negative|negative|
disunity|negative|negative|
disvalue|negative|negative|
diversion|negative|negative|
divinity|positive|positive|
division|negative|negative|
divisiveness|negative|negative|
divorce|negative|negative|
dodge|positive|positive|
dodgy|negative
doldrums|negative|negative|
dominance|negative|negative|
dominant|neutral|neutral|
domination|negative|negative|
domineering|negative|negative|
donation|neutral|positive|
doom|negative|negative|
doomsday|negative|negative|
dope|negative|negative|
double|neutral|negative|
doubt|negative|negative|
doubts|negative|negative|
down|negative|negative|
downer|negative|negative|
downfall|negative|negative|
downfallen|negative|negative|
downside|negative|negative|
dragon|negative|negative|
dragons|negative|negative|
drain|negative|negative|
drama|negative|negative|
dreadfulness|negative|negative|
dream|neutral|positive|
dreamland|positive|positive|
dreams|positive|positive|
drive|neutral|positive|
drones|negative|negative|
drop|negative|negative|
drought|negative|negative|
drown|negative|negative|
drowsiness|negative|negative|
drunk|negative|negative|
drunkard|negative|negative|
dullard|negative|negative|
dumb|negative|negative|
dummy|negative|negative|
dump|negative|negative|
dunce|negative|negative|
dungeon|negative|negative|
dungeons|negative|negative|
durability|positive|positive|
duty|neutral|neutral|
eagerness|positive|positive|
earnestness|positive|positive|
ease|positive|positive|
ebullience|positive|positive|
eccentricity|negative|negative|
ecstasies|positive|positive|
ecstasy|positive|positive|
education|neutral|positive|
effectiveness|positive|positive|
efficacy|positive|positive|
efficiency|neutral|positive|
effigy|negative|negative|
effusion|positive|positive|
effusiveness|positive|positive|
ego|negative|negative|
egomania|negative|negative|
egotism|negative|negative|
elaboration|positive|positive|
elan|positive|positive|
elate|positive|positive|
elation|positive|positive|
election-rigger|negative|negative|
electrification|positive|positive|
elegance|positive|positive|
elimination|negative|negative|
eloquence|positive|positive|
embarrassment|negative|negative|
embodiment|neutral|neutral|
embrace|positive|positive|
embroilment|negative|negative|
emergency|negative|negative|
eminence|positive|positive|
emotion|neutral|neutral|
emotions|neutral|neutral|
empathy|negative|negative|
emphasise|neutral|neutral|
empowerment|positive|positive|
emptiness|negative|negative|
enchantment|positive|positive|
encouragement|positive|positive|
encouraging|positive|positive|
encroachment|negative|negative|
endorsement|positive|positive|
endorser|positive|positive|
endurance|positive|positive|
enemies|negative|negative|
enemy|negative|negative|
energetic|positive|positive|
enhancement|positive|positive|
enjoyment|positive|positive|
enlightenment|positive|positive|
enmity|negative|negative|
enormities|negative|negative|
enormity|negative|negative|
enrichment|positive|positive|
ensemble|positive|positive|
entanglement|negative|negative|
entertainment|positive|positive|
enthusiasm|positive|positive|
enthusiast|positive|positive|
entrapment|negative|negative|
entrenchment|neutral|neutral|
enviousness|negative|negative|
envisions|positive|positive|
envy|negative|negative|
epidemic|negative|negative|
epithet|negative|negative|
epitome|positive|positive|
equality|positive|positive|
equity|positive|positive|
erosion|negative|negative|
error|negative|negative|
escapade|negative|negative|
essential|positive|positive|
esteem|positive|positive|
eternity|positive|positive|
ethics|positive|positive|
etiquette|positive|positive|
euphoria|positive|positive|
evaluation|neutral|neutral|
evasion|negative|negative|
evil|negative|negative|
evildoer|negative|negative|
evils|negative|negative|
exaggeration|negative|negative|
exaltation|positive|positive|
exasperation|negative|negative|
excellence|positive|positive|
excellency|positive|positive|
excess|negative|negative|
excitedness|positive|positive|
excitement|positive|positive|
exclusion|negative|negative|
excommunication|negative|negative|
excusable|positive|positive|
excuse|negative|negative|
excuses|negative|negative|
exemplar|positive|positive|
exertion|positive|positive|
exhaustion|negative|negative|
exhilaration|positive|positive|
exorbitantance|negative|negative|
expectation|neutral|neutral|
expediencies|negative|negative|
expense|negative|negative|
expensive|negative|negative|
experience|neutral|positive|
expert|positive|positive|
exploitation|negative|negative|
explosion|negative|negative|
expression|neutral|neutral|
expressions|neutral|neutral|
expropriate|negative|negative|
expropriation|negative|negative|
extermination|negative|negative|
extortion|negative|negative|
extravagance|negative|negative|
extremism|negative|negative|
extremists|negative|negative|
exuberance|positive|positive|
exultation|positive|positive|
eyebrows|neutral|neutral|
fabrication|negative|negative|
fail|negative|negative|
failing|negative|negative|
failure|negative|negative|
failures|negative|negative|
fair|positive|positive|
fairness|positive|positive|
faith|positive|positive|
faithful|positive|positive|
faithfulness|positive|positive|
fallacies|negative|negative|
fallaciousness|negative|negative|
fallacy|negative|negative|
fallout|negative|negative|
falsehood|negative|negative|
fame|positive|positive|
familiarity|positive|positive|
famine|negative|negative|
fanatic|negative|negative|
fanaticism|negative|negative|
fanatics|negative|negative|
fanfare|positive|positive|
fantasy|positive|positive|
farce|negative|negative|
fascination|positive|positive|
fascism|negative|negative|
fatigue|negative|negative|
fatuity|negative|negative|
fault|negative|negative|
favor|positive|positive|
favour|positive|positive|
fear|negative|negative|
fears|negative|negative|
feast|positive|positive|
feat|positive|positive|
feeling|neutral|neutral|
feelings|neutral|neutral|
feint|negative|negative|
feisty|positive|positive|
felicity|positive|positive|
fellowship|positive|positive|
felon|negative|negative|
ferocity|negative|negative|
fertile|positive|positive|
fervor|positive|positive|
festival|neutral|positive|VH
festivity|positive|positive|
feud|negative|negative|
fever|negative|negative|
fiasco|negative|negative|
fiat|negative|negative|
fib|negative|negative|
fibber|negative|negative|
fiction|negative|negative|
fidelity|positive|positive|
fiend|negative|negative|
fight|negative|negative|
fighter|negative|negative|
figurehead|negative|negative|
fill|positive|positive|
filth|negative|negative|
fine|negative|negative|
fire|negative|negative|
firm|neutral|neutral|
firmness|positive|positive|
fissures|negative|negative|
fist|negative|negative|
fitness|positive|positive|
fix|negative|negative|
fixer|neutral|neutral|
flair|positive|positive|
flak|negative|negative|
flake|negative|negative|
flame|positive|positive|
flash|negative|negative|
flattery|positive|positive|
flaw|negative|negative|
flawed|negative|negative|
flaws|negative|negative|
flimflam|negative|negative|
foe|negative|negative|
foible|negative|negative|
fondness|positive|positive|
fool|negative|negative|
foolishness|negative|negative|
forbidding|negative|negative|
foresight|positive|positive|
forgetfulness|negative|negative|
forgiveness|positive|positive|
formality|positive|positive|
forsee|neutral|neutral|
fortitude|positive|positive|
fortress|neutral|neutral|
fortune|positive|positive|
foulness|negative|negative|
fracture|negative|negative|
fragile|negative|negative|
fraud|negative|negative|
fraught|negative|negative|
frazzle|negative|negative|
freak|negative|negative|
freedom|positive|positive|
freedoms|positive|positive|
frenzy|negative|negative|
friction|negative|negative|
frictions|negative|negative|
friend|neutral|positive|
friendliness|positive|positive|
friends|neutral|positive|
friendship|positive|positive|
fright|negative|negative|
front|neutral|negative|VH
frown|negative|negative|
fruition|positive|positive|
frustration|negative|negative|
fudge|negative|negative|
fugitive|negative|negative|
fulfillment|positive|positive|
fullness|positive|positive|
fun|positive|positive|
fundamentalism|negative|negative|
furor|negative|negative|
fury|negative|negative|
fuss|negative|negative|
futility|negative|negative|
gaff|negative|negative|
gaffe|negative|negative|
gaiety|positive|positive|
gain|positive|positive|
gainsayer|negative|negative|
gall|negative|negative|
gallantry|positive|positive|
gamble|negative|negative|
garbage|negative|negative|
garble|negative
gash|negative|negative|
gasp|negative|negative|
gem|positive|positive|
gems|positive|positive|
generosity|positive|positive|
genius|positive|positive|
genocide|negative|negative|
germ|negative|negative|
gestures|neutral|neutral|
get-rich|negative|negative|
ghetto|negative|negative|
giant|neutral|neutral|
giants|neutral|neutral|
gift|positive|positive|
gladness|positive|positive|
glamour|positive|positive|
glare|negative|negative|
gleam|positive|positive|
glee|positive|positive|
glimmer|positive|positive|
glitch|negative|negative|
gloom|negative|negative|
glory|positive|positive|
glut|negative|negative|
go-ahead|positive|positive|
godliness|positive|positive|
gold|positive|positive|
goodness|positive|positive|
goodwill|positive|positive|
goof|negative|negative|
gossip|negative|negative|
grace|positive|positive|
graciousness|positive|positive|
graduation|positive|positive|
graft|negative|negative|
grail|positive|positive|
grandeur|positive|positive|
gratification|positive|positive|
gratitude|positive|positive|
gratuitous|negative|negative|
grave|negative|negative|
greatness|positive|positive|
greed|negative|negative|
greet|positive|positive|
grief|negative|negative|
grievance|negative|negative|
grievances|negative|negative|
grind|negative|negative|
gripe|negative|negative|
grit|positive|positive|
grouch|negative|negative|
groundbreaking|positive|positive|
grudge|negative|negative|
grudges|negative|negative|
guarantee|positive|positive|
guardian|positive|positive|
guerrilla|negative|negative|
guidance|positive|positive|
guide|neutral|positive|
guile|negative|negative|
guilt|negative|negative|
guise|negative|negative|
gumption|positive|positive|
gun|negative|negative|
gunmen|negative|negative|
gusto|positive|positive|
hack|negative|negative|
hag|negative|negative|
halfway|neutral|neutral|
hallucination|negative|negative|
handicap|negative|negative|
happiness|positive|positive|
harassment|negative|negative|
harboring|negative|negative|
harbors|negative|negative|
hard-liner|negative|negative|
hardball|negative|negative|
hardier|positive|positive|
hardliner|negative|negative|
hardliners|negative|negative|
hardship|negative|negative|
hardships|negative|negative|
harm|negative|negative|
harmony|positive|positive|
harms|negative|negative|
harpy|negative|negative|
harridan|negative|negative|
hassle|negative|negative|
haste|negative|negative|
hate|negative|negative|
hatefulness|negative|negative|
hater|negative|negative|
hatred|negative|negative|
haven|positive|positive|
havoc|negative|negative|
hawkish|negative|negative|
hazard|negative|negative|
haziness|negative|negative|
headache|negative|negative|
headaches|negative|negative|
headway|positive|positive|
health|positive|positive|
healthy|positive|positive|
