bleak|negative|negative|
bless|positive|positive|
blessed|positive||
blessing|positive|positive|
blind|negative|negative|
blinding|negative|negative|
blindingly|negative|negative|
blindness|negative|negative|
blissful|positive|positive|
blistering|negative|negative|
blithe|positive|positive|
bloated|negative|negative|
blockhead|negative|negative|
blood|neutral|neutral|
bloodthirsty|negative|negative|
bloody|negative|negative|
blow|negative|negative|
blunder|negative|negative|
blunt|negative|negative|
board|positive|positive|
boastful|negative|negative|
bogus|negative|negative|
boisterous|negative|negative|
bold|positive|positive|
bombardment|negative|negative|
bombastic|negative|negative|
bonkers|negative|negative|
bonny|positive|positive|
booming|positive|positive|
boost|positive|positive|
bore|negative|negative|
boring|negative|negative|
bothersome|negative|negative|
bound|negative|negative|
boundless|positive|positive|
bountiful|positive|positive|
boycott|negative|negative|
brains|positive|positive|
brainy|positive|positive|
brash|negative|negative|
brat|negative|negative|
brave|positive|positive|
bravery|positive|positive|
brazen|negative|negative|
breach|negative|negative|
break-point|negative|negative|
breakthrough|positive|positive|
breakthroughs|positive|positive|
breathlessness|positive|positive|
breathtaking|positive|positive|
bright|positive|positive|
brilliant|positive|positive|
brimstone|negative|negative|
brisk|positive|positive|
brittle|negative|negative|
broad|positive|positive|
broad-based|neutral|neutral|
broke|negative|negative|
broken-hearted|negative|negative|
brotherly|positive|positive|
brusque|negative|negative|
brutal|negative|negative|
brutalising|negative|negative|
brutalizing|negative|negative|
brutish|negative|negative|
bulky|negative|negative|
bull|positive|positive|
bullies|negative|negative|
bullish|positive|positive|
bully|negative|negative|
bumpy|negative|negative|
buoyant|positive|positive|
burden|negative|negative|
burdensome|negative|negative|
burn|negative|negative|
busy|neutral|negative|
byzantine|negative|negative|
calamitous|negative|negative|
callous|negative|negative|
calm|positive|positive|
calumnious|negative|negative|
cancerous|negative|negative|
candid|positive|positive|
capable|positive|positive|
capably|positive|positive|
capital|negative|negative|
capricious|negative|negative|
captivating|positive|positive|
captive|negative|negative|
capture|negative|negative|
carefree|positive|positive|
careful|positive|positive|
careless|negative|negative|
cartoon|negative|negative|
cash-strapped|negative|negative|
casual|positive|positive|
cataclysmal|negative|negative|
cataclysmic|negative|negative|
catalyst|positive|positive|
catastrophic|negative|negative|
catchy|positive|positive|
caustic|negative|negative|
cautionary|negative|negative|
cautious|negative|negative|
ceaseless|neutral|neutral|
celebrated|positive|positive|
censure|negative|negative|
central|neutral|neutral|
ceremonial|positive|positive|
certified|neutral|neutral|
chafe|negative|negative|
challenging|negative|negative|
champion|positive|positive|
chant|neutral|neutral|
chaotic|negative|negative|
charismatic|positive|positive|
charitable|positive|positive|
charm|positive|positive|
charming|positive|positive|
charmingly|positive|positive|
chaste|positive|positive|
cheap|negative|negative|
cheerful|positive|positive|
cheerless|negative|negative|
cheery|positive|positive|
cherish|positive|positive|
cherished|positive|positive|
chic|positive|positive|
childish|negative|negative|
chilly|negative|negative|
chivalrous|positive|positive|
choppy|negative|negative|
chosen|positive|positive|
chronic|negative|negative|
civil|positive|positive|
civilize|positive|positive|
clamorous|negative|negative|
clandestine|neutral|neutral|
clarity|positive|positive|
clash|negative|negative|
clean|positive|positive|
clear|positive|positive|
clear-cut|positive|positive|
clearer|positive|positive|
clever|positive|positive|
close|neutral|negative|
closeness|positive|positive|
clout|positive|positive|
clumsy|negative|negative|
co-operation|positive|positive|
coarse|negative|negative|
cocky|negative|negative|
coercive|negative|negative|
cogent|positive|positive|
cognizance|neutral|neutral|
cognizant|positive|positive|
coherence|positive|positive|
coherent|positive|positive|
cohesive|positive|positive|
cold|negative|negative|
collapse|negative|negative|
colorful|positive|positive|
colourful|positive||
colossal|positive|positive|
combatant|negative|negative|
combative|negative|negative|
comeback|positive|positive|
comedy|negative|negative|
comely|positive|positive|
comestible|positive|positive|
comfort|positive|positive|
comfortable|positive|positive|
comical|negative|negative|
commendable|positive|positive|
commensurate|positive|positive|
comment|neutral|neutral|
commentator|neutral|neutral|
commitment|positive|positive|
commodious|positive|positive|
common|positive|positive|
commonplace|negative|negative|
commonsensible|positive|positive|
commonsensical|positive|positive|
commotion|negative|negative|
communal|positive|positive|
communicative|positive|positive|
compact|positive|positive|
compassionate|positive|positive|
compatible|positive|positive|
compel|negative|negative|
compelling|positive|positive|
competent|positive|positive|
competitive|positive|positive|
complacent|negative|negative|
complaining|negative|negative|
complaints|negative|negative|
complementary|positive|positive|
complete|positive|positive|
complex|negative|negative|
compliant|positive|positive|
complicate|negative|negative|
complicated|negative|negative|
complicit|negative|negative|
comprehensive|positive|positive|
compromise|positive|positive|
compromises|positive|positive|
compulsive|negative|negative|
compulsory|negative|negative|
comrades|positive|positive|
conceited|negative|negative|
conceivable|positive|positive|
concern|negative|negative|
concerning|neutral|neutral|
concerns|negative|negative|
concerted|neutral|neutral|
concession|negative|negative|
concessions|negative|negative|
conciliatory|positive|positive|
conclusive|positive|positive|
concrete|positive|positive|
condemn|negative|negative|
condemnable|negative|negative|
condescending|negative|negative|
condolences|negative|negative|
conducive|positive|positive|
confessions|negative|negative|
confidence|positive|positive|
confident|positive|positive|
confine|negative|negative|
conflict|negative|negative|
confrontation|negative|negative|
confrontational|negative|negative|
confuse|negative|negative|
confusing|negative|negative|
confusion|negative|negative|
congenial|positive|positive|
congested|negative|negative|
congratulations|positive|positive|
congratulatory|positive|positive|
conscience|neutral|neutral|
conscientious|positive|positive|
consciousness|neutral|neutral|
consider|positive|positive|
considerable|neutral|neutral|
considerate|positive|positive|
consideration|neutral|neutral|
consistent|positive|positive|
conspicuous|negative|negative|
conspiracies|negative|negative|
conspiracy|negative|negative|
conspirator|negative|negative|
constitutions|neutral|neutral|
constructive|positive|positive|
consummate|positive|positive|
consumptive|negative|negative|
contagious|negative|negative|
contemptible|negative|negative|
contemptuous|negative|negative|
content|positive|positive|
contentious|negative|negative|
continuous|neutral|neutral|
contortions|negative|negative|
contradictory|negative|negative|
contrary|negative|negative|
contribute|positive|positive|
contribution|positive|positive|
controversial|negative|negative|
controversy|negative|negative|
convenient|positive|positive|
conviction|positive|positive|
convince|positive|positive|
convincing|positive|positive|
convoluted|negative|negative|
cooperation|positive|positive|
cooperative|positive|positive|
coping|negative|negative|
cordial|positive|positive|
cornerstone|positive|positive|
correct|positive|positive|
corrective|neutral|neutral|
corrosive|negative|negative|
corrupt|negative|negative|
cost-effective|positive|positive|
cost-saving|positive|positive|
costly|negative|negative|
counterfeit|negative|negative|
counterproductive|negative|negative|
coupists|negative|negative|
courage|positive|positive|
courageous|positive|positive|
courteous|positive|positive|
courtly|positive|positive|
covert|neutral|neutral|
coveting|both|both|
covetous|negative|negative|
cozy|positive|positive|
crackdown|negative|negative|
crafty|negative|negative|
cramped|negative|negative|
cranky|negative|negative|
crass|negative|negative|
crazy|negative|negative|
creative|positive|positive|
credence|positive|positive|
credible|positive|positive|
credulous|negative|negative|
crippling|negative|negative|
crisis|negative|negative|
crisp|positive|positive|
criticism|negative|negative|
criticisms|negative|negative|
critics|negative|negative|
crooked|negative|negative|
cross|negative|negative|
crowded|negative|negative|
crude|negative|negative|
cruel|negative|negative|
crusade|positive|positive|
crush|negative|negative|
crushing|negative|negative|
culpable|negative|negative|
cultivate|positive|positive|
culture|positive|positive|
cumbersome|negative|negative|
cure-all|positive|positive|
cursed|negative|negative|
cursory|negative|negative|
curt|negative|negative|
cute|positive|positive|
cutthroat|negative|negative|
cynical|negative|negative|
cynicism|negative|negative|
damaging|negative|negative|
damn|negative|negative|
damnable|negative|negative|
damned|negative|negative|
dance|positive|positive|
danger|negative|negative|
dangerous|negative|negative|
dangerousness|negative|negative|
daring|positive|positive|
dark|negative|negative|
dashing|positive|positive|
daunting|negative|negative|
dauntless|positive|positive|
dazed|negative|negative|
dazzled|positive|positive|
dated|negative
dead|negative|negative|
deadbeat|negative|negative|
deadly|negative|negative|
deadweight|negative|negative|
deaf|negative|negative|
dear|positive|positive|
debatable|negative|negative|
debilitating|negative|negative|
decadent|negative|negative|
deceitful|negative|negative|
deceive|negative|negative|
deceiving|negative|negative|
decent|positive|positive|
deception|negative|negative|
deceptive|negative|negative|
decisive|positive|positive|
decisiveness|positive|positive|
declining|negative|negative|
decorative|positive|positive|
decreasing|negative|negative|
decrepit|negative|negative|
dedicate|positive|positive|
dedicated|positive|positive|
deep|neutral|neutral|
deepening|negative|negative|
defective|negative|negative|
defender|positive|positive|
defensive|negative|negative|
defiance|negative|negative|
defiant|negative|negative|
deficient|negative|negative|
definite|positive|positive|
definitive|positive|positive|
deflationary|positive|positive|
deformed|negative|negative|
defrauding|negative|negative|
deft|positive|positive|
defunct|negative|negative|
degenerate|negative|negative|
degrading|negative|negative|
dejected|negative|negative|
dejectedly|negative|negative|
delectable|positive|positive|
delicate|positive|positive|
delicious|positive|positive|
delight|positive|positive|
delighted|positive|positive|
delightful|positive|positive|
delinquent|negative|negative|
delirious|negative|negative|
deluded|negative|negative|
delusion|negative|negative|
delusional|negative|negative|
delusions|negative|negative|
demand|both|both|
demands|both|both|
demeaning|negative|negative|
democratic|positive|positive|
demonic|negative|negative|
dependability|positive|positive|
dependable|positive|positive|
dependent|neutral|neutral|
deplorable|negative|negative|
deploring|negative|negative|
depraved|negative|negative|
depress|negative|negative|
depressed|negative|negative|
depressing|negative|negative|
depression|negative|negative|
deprived|negative|negative|
derisive|negative|negative|
derogatory|negative|negative|
desert|negative|negative|
deserved|positive|positive|
deservedly|positive|positive|
deserving|positive|positive|
desiccated|negative|negative|
desirable|positive|positive|
desire|positive|positive|
desirous|positive|positive|
desolate|negative|negative|
despairing|negative|negative|
desperate|negative|negative|
despicable|negative|negative|
despise|negative|negative|
despised|negative|negative|
despondent|negative|negative|
despotic|negative|negative|
despotism|negative|negative|
destabilisation|negative|negative|
destined|positive|positive|
destinies|positive|positive|
destiny|neutral|neutral|
destitute|negative|negative|
destroyer|negative|negative|
destructive|negative|negative|
desultory|negative|negative|
deteriorate|negative|negative|
deteriorating|negative|negative|
determination|positive|positive|
detestable|negative|negative|
detrimental|negative|negative|
deviate|negative|negative|
devilish|negative|negative|
devious|negative|negative|
devoid|negative|negative|
devote|positive|positive|
devoted|positive|positive|
devout|positive|positive|
dexterous|positive|positive|
dextrous|positive|positive|
diabolic|negative|negative|
diabolical|negative|negative|
dictatorial|negative|negative|
difference|neutral|neutral|
difficult|negative|negative|
difficulties|negative|negative|
difficulty|negative|negative|
diffidence|negative|negative|
dignified|positive|positive|
dilapidated|negative|negative|
dilemma|negative|negative|
diligent|positive|positive|
dim|negative|negative|
diminishing|negative|negative|
dinky|negative|negative|
diplomacy|neutral|neutral|
diplomatic|positive|positive|
dire|negative|negative|
direct|neutral|neutral|
dirty|negative|negative|
disabled|negative|negative|
disadvantaged|negative|negative|
disadvantageous|negative|negative|
disaffected|negative|negative|
disagreeable|negative|negative|
disagreement|negative|negative|
disappoint|negative|negative|
disappointed|negative|negative|
disappointment|negative|negative|
disapproval|negative|negative|
disarray|negative|negative|
disastrous|negative|negative|
disconcerted|negative|negative|
disconsolate|negative|negative|
discontent|negative|negative|
discontented|negative|negative|
discontinuity|negative|negative|
discord|negative|negative|
discordant|negative|negative|
discourage|negative|negative|
discourteous|negative|negative|
discourteously|negative|negative|
discreet|positive|positive|
discrepant|negative|negative|
discriminating|positive|positive|
discrimination|negative|negative|
discriminatory|negative|negative|
diseased|negative|negative|
disgraced|negative|negative|
disgruntled|negative|negative|
disgust|negative|negative|
disgusted|negative|negative|
disgustful|negative|negative|
dishearten|negative|negative|
dishonest|negative|negative|
dishonorable|negative|negative|
disillusioned|negative|negative|
disingenuous|negative|negative|
disinterested|negative|negative|
dislike|negative|negative|
dislocated|negative|negative|
disloyal|negative|negative|
dismal|negative|negative|
dismayed|negative|negative|
dismiss|negative|negative|
dismissive|negative|negative|
disobedient|negative|negative|
disordered|negative|negative|
disorderly|negative|negative|
disorganized|negative|negative|
disoriented|negative|negative|
disparaging|negative|negative|
dispensable|negative|negative|
dispirited|negative|negative|
displaced|negative|negative|
displeasing|negative|negative|
displeasure|negative|negative|
dispose|negative|negative|
disproportionate|negative|negative|
disputable|negative|negative|
disputed|negative|negative|
disregard|negative|negative|
disregardful|negative|negative|
disreputable|negative|negative|
disrespectable|negative|negative|
disrespecting|negative|negative|
disruption|negative|negative|
disruptive|negative|negative|
dissatisfaction|negative|negative|
dissatisfactory|negative|negative|
dissatisfied|negative|negative|
dissent|negative|negative|
disservice|negative|negative|
dissident|negative|negative|
dissidents|negative|negative|
dissocial|negative|negative|
dissolute|negative|negative|
dissonant|negative|negative|
dissuasive|negative|negative|
distasteful|negative|negative|
distinct|positive|positive|
distinctive|positive|positive|
distinctly|neutral|neutral|
distinguish|positive|positive|
distinguished|positive|positive|
distortion|negative|negative|
distracting|negative|negative|
distraction|negative|negative|
distraught|negative|negative|
distressed|negative|negative|
distressing|negative|negative|
distrustful|negative|negative|
disturb|negative|negative|
disturbed|negative|negative|
disturbed-let|negative|negative|
divergent|negative|negative|
diversified|positive|positive|
divide|negative|negative|
divided|negative|negative|
divine|positive|positive|
divisive|negative|negative|
divorce|negative|negative|
divorced|negative|negative|
dizzing|negative|negative|
dizzy|negative|negative|
doddering|negative|negative|
dodge|positive|positive|
dodgey|negative|negative|
dogged|negative|negative|
dogmatic|negative|negative|
dominance|negative|negative|
dominant|neutral|neutral|
dominate|negative|negative|
domination|negative|negative|
domineering|negative|negative|
doomsday|negative|negative|
doubt|negative|negative|
doubtful|negative|negative|
doubts|negative|negative|
downbeat|negative|negative|
downcast|negative|negative|
downhearted|negative|negative|
drab|negative|negative|
draconian|negative|negative|
draconic|negative|negative|
dragons|negative|negative|
drain|negative|negative|
drama|negative|negative|
dramatic|positive|neutral|
drastic|negative|negative|
drastically|negative|negative|
dreadful|negative|negative|
dream|positive|positive|
dreams|positive|positive|
dreamy|positive|positive|
dreary|negative|negative|
driven|positive|positive|
drones|negative|negative|
drought|negative|negative|
drowsy|negative|negative|
drunk|negative|negative|
drunken|negative|negative|
dubious|negative|negative|
dubitable|negative|negative|
dull|negative|negative|
dumb|negative|negative|
dumbfounded|negative|negative|
dungeons|negative|negative|
durable|positive|positive|
dusty|negative|negative|
dwindling|negative|negative|
dying|negative|negative|
dynamic|positive|positive|
eager|positive|positive|
earnest|positive|positive|
earsplitting|negative|negative|
easy|positive|positive|
easygoing|positive|positive|
ebullient|positive|positive|
eccentric|negative|negative|
eclectic|positive|positive|
economical|positive|positive|
ecstatic|positive|positive|
edge|negative|negative|
edgy|negative|negative|
edible|positive|positive|
educable|positive|positive|
educated|positive|positive|
educational|positive|positive|
effective|positive|positive|
effectual|positive|positive|
efficacious|positive|positive|
efficient|positive|positive|
effortless|positive|positive|
effusive|positive|positive|
egalitarian|positive|positive|
ego|negative|negative|
egocentric|negative|negative|
egotistical|negative|negative|
egregious|negative|negative|
elaborate|neutral|neutral|
elated|positive|positive|
election-rigger|negative|negative|
electrification|positive|positive|
elegant|positive|positive|
elevated|positive|positive|
eligible|positive|positive|
eloquent|positive|positive|
embattled|negative|negative|
embroiled|negative|negative|
eminent|positive|positive|
emotion|neutral|neutral|
emotional|negative|negative|
emotions|neutral|neutral|
emphasise|neutral|neutral|
emptiness|negative|negative|
empty|negative|negative|
enchant|positive|positive|
encourage|positive|positive|
encouragement|positive|positive|
encouraging|positive|positive|
endearing|positive|positive|
endless|negative|negative|
endorsement|positive|positive|
endurable|positive|positive|
enduring|positive|positive|
enemies|negative|negative|
energetic|positive|positive|
engage|positive|positive|
engaging|positive|positive|
enhanced|positive|positive|
enjoyable|positive|positive|
enlighten|positive|positive|
enraged|negative|negative|
enrapt|positive|positive|
enterprising|positive|positive|
entertain|positive|positive|
entertaining|positive|positive|
enthusiastic|positive|positive|
entrancing|positive|positive|
entrenchment|neutral|neutral|
entrepreneurial|positive|positive|
enviable|positive|positive|
envious|negative|negative|
envisions|positive|positive|
epic|positive|positive|
epidemic|negative|negative|
equality|positive|positive|
equitable|positive|positive|
equivocal|negative|negative|
errant|negative|negative|
erratic|negative|negative|
erroneous|negative|negative|
error|negative|negative|
erudite|positive|positive|
esoteric|negative|negative|
essential|positive|positive|
establish|positive|positive|
established|positive|positive|
estranged|negative|negative|
eternal|negative|negative|
eternity|positive|positive|
ethical|positive|positive|
euphoric|positive|positive|
evaluation|neutral|neutral|
evasive|negative|negative|
even|positive|positive|
eventful|positive|positive|
everlasting|positive|positive|
evil|negative|negative|
evils|negative|negative|
evocative|positive|positive|
exact|neutral|neutral|
exacting|negative|negative|
exaggeration|negative|negative|
exalt|positive|positive|
exalted|positive|positive|
exalting|positive|positive|
exasperating|negative|negative|
exceeding|positive|positive|
excellent|positive|positive|
excessive|negative|negative|
excessively|negative|negative|
excite|positive|positive|
excited|positive|positive|
exciting|positive|positive|
exclusive|positive|positive|
exclusively|neutral|neutral|
excusable|positive|positive|
excuse|negative|negative|
excuses|negative|negative|
exemplary|positive|positive|
exempt|negative|negative|
exhaustion|negative|negative|
exhaustive|positive|positive|
exorbitant|negative|negative|
exotic|positive|positive|
expansive|positive|positive|
expectation|neutral|neutral|
expediencies|negative|negative|
expedient|negative|negative|
expensive|negative|negative|
experience|positive|positive|
experienced|positive|positive|
expert|positive|positive|
explicit|positive|positive|
exploitation|negative|negative|
explosive|negative|negative|
exposed|negative|negative|
expression|neutral|neutral|
expressions|neutral|neutral|
expressive|positive|positive|
expropriate|negative|negative|
expropriation|negative|negative|
exquisite|positive|positive|
extensive|neutral|neutral|
extinct|negative|negative|
extraneous|negative|negative|
extraordinary|positive|positive|
extravagant|negative|negative|
extreme|negative|negative|
extremism|negative|negative|
extremist|negative|negative|
extremists|negative|negative|
exuberant|positive|positive|
eyebrows|neutral|neutral|
fabulous|positive|positive|
facetious|negative|negative|
factual|positive|positive|
failure|negative|negative|
failures|negative|negative|
faint|negative|negative|
fainthearted|negative|negative|
fair|positive|positive|
fairness|positive|positive|
faith|positive|positive|
faithful|positive|positive|
faithless|negative|negative|
fake|negative|negative|
fallacies|negative|negative|
fallacious|negative|negative|
false|negative|negative|
famed|positive|positive|
familiar|neutral|neutral|
famished|negative|negative|
famous|positive|positive|
famously|positive|positive|
fanatical|negative|negative|
fanciful|negative|negative|
fancy|positive|positive|
fanfare|positive|positive|
fantastic|positive|positive|
fantasy|positive|positive|
far-fetched|negative|negative|
far-reaching|neutral|neutral|
farcical-yet-provocative|negative|negative|
farfetched|negative|negative|
farsighted|positive|positive|
fascism|negative|negative|
fascist|negative|negative|
fashionable|positive|positive|
fast|neutral|neutral|
fast-growing|positive|positive|
fast-paced|positive|positive|
fastest-growing|positive|positive|
fastidious|negative|negative|
fastuous|negative|negative|
fat|negative|negative|
fatal|negative|negative|
fatalistic|negative|negative|
fateful|negative|negative|
fathomless|negative|negative|
fatty|negative|negative|
fatuous|negative|negative|
faulty|negative|negative|
favor|positive|positive|
favorable|positive|positive|
favored|positive|positive|
favorite|positive|positive|
fear|negative|negative|
fearful|negative|negative|
fearless|positive|positive|
fears|negative|negative|
fearsome|negative|negative|
feasible|positive|positive|
feckless|negative|negative|
fed|negative|negative|
feeble|negative|negative|
feeblely|negative|negative|
feebleminded|negative|negative|
feeling|neutral|neutral|
feelings|neutral|neutral|
feisty|positive|positive|
felicitous|positive|positive|
fell|negative|negative|
fellow|positive|positive|
felonious|negative|negative|
ferocious|negative|negative|
fertile|positive|positive|
fervent|positive|positive|
fervid|positive|positive|
festive|positive|positive|
fetid|negative|negative|
feudal|negative|negative|
feverish|negative|negative|
fiat|negative|negative|
fickle|negative|negative|
fiction|negative|negative|
fictional|negative|negative|
fictitious|negative|negative|
fidgety|negative|negative|
fiendish|negative|negative|
fierce|negative|negative|
fiery|positive|positive|
fight|negative|negative|
figurehead|negative|negative|
filial|positive|positive|
filthy|negative|negative|
fine|positive|positive|
finely|positive|positive|
firm|neutral|neutral|
first-class|positive|positive|
first-rate|positive|positive|
fissures|negative|negative|
fit|positive|positive|
fitting|positive|positive|
fixer|neutral|neutral|
flagging|negative|negative|
flagrant|negative|negative|
flak|negative|negative|
flakey|negative|negative|
flaky|negative|negative|
flame|positive|positive|
flash|negative|negative|
flashy|positive|positive|
flattering|positive|positive|
flaw|negative|negative|
flawed|negative|negative|
flawless|positive|positive|
fleeting|negative|negative|
flexible|positive|positive|
flighty|negative|negative|
flimsy|negative|negative|
flourish|positive|positive|
